gene_name	rep	condition	total	sup	pel
ENSG00000166971.16	1	1	1476.01	1210.67	827.25
ENSG00000166974.12	1	1	5740	9596	2978
ENSG00000166986.14	1	1	3925	17343	23346
ENSG00000166987.14	1	1	115	287	2485
ENSG00000166997.7	1	1	342	479	244
ENSG00000167004.12	1	1	11075.31	10925.82	5091.66
ENSG00000167005.13	1	1	19368	9504	3867
ENSG00000167034.9	1	1	30	30	11
ENSG00000167065.13	1	1	588	2072	472
ENSG00000167074.14	1	1	188	469	204
ENSG00000167077.12	1	1	887	3367	1574
ENSG00000167081.16	1	1	15862	11166	8475
ENSG00000167083.6	1	1	1606	2877	467
ENSG00000167085.11	1	1	11503	26558	7470
ENSG00000167088.10	1	1	8962	5814	1033
ENSG00000167100.14	1	1	29	95	406
ENSG00000167103.11	1	1	7	37	148
ENSG00000167105.7	1	1	66	254	83
ENSG00000167106.11	1	1	311	1337	1176
ENSG00000167107.12	1	1	509	1384	2162
ENSG00000167110.17	1	1	1257	2716	1928
ENSG00000167112.9	1	1	2231	5968	944
ENSG00000167113.10	1	1	1298	5580	3546
ENSG00000167114.12	1	1	172	1423	837
ENSG00000167118.10	1	1	2029	8923	4540
ENSG00000167123.18	1	1	291	1550	1092
ENSG00000167130.17	1	1	639	2563	1368
ENSG00000167131.16	1	1	27.23	32.25	14.1
ENSG00000167136.6	1	1	277	1251	695
ENSG00000167173.18	1	1	465	4769	5293
ENSG00000167182.14	1	1	107	605	436
ENSG00000167186.10	1	1	876	854	308
ENSG00000167193.7	1	1	3955	4070	623
ENSG00000167196.13	1	1	7765	4930	5275
ENSG00000167202.11	1	1	7482	13075	13741
ENSG00000167207.13	1	1	1786	6592	5943
ENSG00000167208.14	1	1	2723	6323	2383
ENSG00000167216.16	1	1	19	10	15
ENSG00000167220.11	1	1	1049.58	863.94	360.62
ENSG00000167232.13	1	1	2439	941	1292
ENSG00000167257.10	1	1	983	1725	2473
ENSG00000167258.13	1	1	8040	11574	3048
ENSG00000167264.17	1	1	657	3228	2007
ENSG00000167272.10	1	1	1810	3965	1042
ENSG00000167280.16	1	1	767	1939	14806
ENSG00000167283.7	1	1	20149.41	22189	4084.27
ENSG00000167291.15	1	1	8	15	39
ENSG00000167302.10	1	1	539	1389	11858
ENSG00000167306.19	1	1	486.13	1368	722
ENSG00000167315.17	1	1	4429.75	6913	1512.05
ENSG00000167323.11	1	1	3332	11075	5372
ENSG00000167325.14	1	1	12003	16279	4232
ENSG00000167333.12	1	1	514	1399	564
ENSG00000167355.8	1	1	114	84	117
ENSG00000167371.19	1	1	8	26	271
ENSG00000167377.18	1	1	1355.48	596.83	887.62
ENSG00000167378.8	1	1	2015	4754	1737
ENSG00000167380.16	1	1	3709	1203	3635
ENSG00000167384.10	1	1	633	441	334
ENSG00000167393.17	1	1	146	498	1685
ENSG00000167394.12	1	1	212	1380	884
ENSG00000167395.10	1	1	676	2195	5357
ENSG00000167397.14	1	1	2873.23	16392.84	4069.46
ENSG00000167447.12	1	1	2092.13	2774.49	1022.58
ENSG00000167460.15	1	1	44959.17	34428.97	4859
ENSG00000167461.11	1	1	10155.93	23952	5448
ENSG00000167468.16	1	1	3499	20746	8263
ENSG00000167470.12	1	1	701	3111	4765
ENSG00000167483.17	1	1	326	828	656
ENSG00000167487.11	1	1	126	482	399
ENSG00000167491.17	1	1	1344	5821	2019
ENSG00000167508.11	1	1	777	5385	11530
ENSG00000167513.8	1	1	325	2496	1255
ENSG00000167515.10	1	1	1221	5541	1596
ENSG00000167522.15	1	1	2463.5	6111.51	9911.56
ENSG00000167523.13	1	1	155	342	383
ENSG00000167524.14	1	1	1044.33	888.19	3379.28
ENSG00000167525.13	1	1	63	145	374
ENSG00000167526.13	1	1	20935.03	87350.55	24552.53
ENSG00000167528.12	1	1	1865	1573	1875
ENSG00000167535.7	1	1	164	379	2190
ENSG00000167536.13	1	1	2583	9211	2366
ENSG00000167543.15	1	1	186	787	7695
ENSG00000167548.15	1	1	952	4684	12106
ENSG00000167549.18	1	1	37	98	948
ENSG00000167550.10	1	1	534	1046	735
ENSG00000167552.13	1	1	5476.59	17230.4	3812.21
ENSG00000167553.15	1	1	18557.31	84493.51	10136.93
ENSG00000167554.14	1	1	28	38	35
ENSG00000167555.13	1	1	218	147	322
ENSG00000167562.12	1	1	1774.81	1469.5	1789.85
ENSG00000167565.12	1	1	531	1169	415
ENSG00000167566.16	1	1	279	891	2174
ENSG00000167578.17	1	1	538.47	2393.72	1064.39
ENSG00000167588.12	1	1	19	36	132
ENSG00000167595.15	1	1	172	755	1071
ENSG00000167604.14	1	1	281	1470	4680
ENSG00000167613.15	1	1	681	1200	1232.56
ENSG00000167615.16	1	1	2891	11310	71633
ENSG00000167625.10	1	1	308	1237	767
ENSG00000167632.15	1	1	249	797	1170
ENSG00000167633.18	1	1	19	66	11
ENSG00000167634.12	1	1	347	688.55	124.96
ENSG00000167635.11	1	1	12133	6097	2051
ENSG00000167637.16	1	1	730	219	284
ENSG00000167645.16	1	1	718	5782	2039
ENSG00000167657.13	1	1	419	2761	1587
ENSG00000167658.15	1	1	57439	277264	80058
ENSG00000167670.15	1	1	1768	5238	3998
ENSG00000167671.11	1	1	1087	5391	2674
ENSG00000167674.14	1	1	685	1973	1618
ENSG00000167685.14	1	1	476	1953	1474
ENSG00000167693.16	1	1	44	100	33
ENSG00000167695.14	1	1	2149	7641	1399
ENSG00000167699.13	1	1	7853	5797	2515
ENSG00000167700.8	1	1	64	775	1017
ENSG00000167702.12	1	1	175	529	5989
ENSG00000167703.14	1	1	94	850	313
ENSG00000167705.11	1	1	47	142	131
ENSG00000167716.18	1	1	221	1444	3536
ENSG00000167720.12	1	1	922.84	722	152.53
ENSG00000167721.10	1	1	1868	5409	2499
ENSG00000167723.14	1	1	1613	3723	4293
ENSG00000167733.13	1	1	34	113	53
ENSG00000167740.9	1	1	374	1157	280
ENSG00000167747.14	1	1	2009	14116	8991
ENSG00000167748.10	1	1	664	1734	663
ENSG00000167751.12	1	1	20	55	148
ENSG00000167766.18	1	1	12581.94	8413	12493
ENSG00000167770.11	1	1	2695	17389	18728
ENSG00000167772.11	1	1	8	82	58
ENSG00000167775.10	1	1	500	5090	1540
ENSG00000167778.8	1	1	1311	5774	1848
ENSG00000167780.11	1	1	23	43	104
ENSG00000167792.12	1	1	4444	22456	15053
ENSG00000167797.7	1	1	239	3842	1137
ENSG00000167799.9	1	1	40	466	623
ENSG00000167807.15	1	1	22.75	55.94	103.77
ENSG00000167815.11	1	1	1571	13420	3492
ENSG00000167840.13	1	1	959	1045	777
ENSG00000167842.15	1	1	3298	1547	798
ENSG00000167851.14	1	1	6644	14932	8319
ENSG00000167862.9	1	1	1730	1673	505
ENSG00000167863.11	1	1	4644	8141	1433
ENSG00000167881.14	1	1	6393	12860	3422
ENSG00000167895.14	1	1	1900	8690	20644
ENSG00000167900.11	1	1	1872	12282	4947
ENSG00000167904.14	1	1	4443	1775	709
ENSG00000167920.8	1	1	579	1359	300
ENSG00000167925.15	1	1	427	1785	2573
ENSG00000167930.15	1	1	243	1374.1	1703.13
ENSG00000167962.13	1	1	592	3781	8616
ENSG00000167964.12	1	1	55	142	387
ENSG00000167965.17	1	1	1052	6651	7150
ENSG00000167967.15	1	1	312	2067	10966
ENSG00000167968.12	1	1	18	72	1059
ENSG00000167969.12	1	1	727	3606	1528
ENSG00000167971.15	1	1	7	21	57
ENSG00000167972.13	1	1	38	274	355
ENSG00000167977.8	1	1	3595	10397.94	2919
ENSG00000167978.16	1	1	10645	53512	211794
ENSG00000167981.6	1	1	690	615	408
ENSG00000167984.17	1	1	1748	3034	1877
ENSG00000167985.6	1	1	2730.53	5633.75	1208.82
ENSG00000167986.13	1	1	23841	58565	15697
ENSG00000167987.10	1	1	437	1410	1069
ENSG00000167992.12	1	1	58	323	651
ENSG00000167995.15	1	1	13	16	76
ENSG00000167996.15	1	1	7409.25	22166.38	4449.95
ENSG00000168000.14	1	1	243.12	3695.12	1723.3
ENSG00000168002.11	1	1	5688	12836	4042
ENSG00000168003.16	1	1	4918	16580	16851
ENSG00000168005.8	1	1	727	3194	1498
ENSG00000168010.10	1	1	2905	5503	51518
ENSG00000168014.16	1	1	1858	3843	1778
ENSG00000168016.14	1	1	1086	2943	1926
ENSG00000168026.18	1	1	80	99	379
ENSG00000168028.13	1	1	157688.58	417452.56	66712.91
ENSG00000168036.17	1	1	15719	25696	12853
ENSG00000168038.10	1	1	244	288	289
ENSG00000168040.4	1	1	1129	2409	700
ENSG00000168056.15	1	1	140	829	1548
ENSG00000168060.15	1	1	6	15	85
ENSG00000168061.14	1	1	129	853	372
ENSG00000168066.20	1	1	3795	10599	9134
ENSG00000168067.11	1	1	2611	10443	16711
ENSG00000168071.21	1	1	885	3209	10147
ENSG00000168078.9	1	1	8604	2081	968
ENSG00000168081.8	1	1	1229	3447	967
ENSG00000168090.9	1	1	2412	6378	1484
ENSG00000168092.13	1	1	5664	5357	971
ENSG00000168096.14	1	1	337	741	2232
ENSG00000168101.14	1	1	600	2692	1401
ENSG00000168116.13	1	1	2435	500	424
ENSG00000168118.11	1	1	1133	521	152
ENSG00000168126.3	1	1	43	93	252
ENSG00000168137.15	1	1	10680.92	20076	37550
ENSG00000168152.12	1	1	679	263	168
ENSG00000168159.11	1	1	3664	14179	3739
ENSG00000168172.8	1	1	10002	6562	3180
ENSG00000168175.14	1	1	7621	17065	2854
ENSG00000168209.4	1	1	11763	33078	18542
ENSG00000168214.20	1	1	20574	10227	9931
ENSG00000168216.11	1	1	8341	2384	2377
ENSG00000168228.14	1	1	1868	1392	932
ENSG00000168234.12	1	1	1938	1339	866
ENSG00000168237.17	1	1	408	1993	4045
ENSG00000168246.5	1	1	2913	2146	571
ENSG00000168255.20	1	1	606.57	3401.17	3694.92
ENSG00000168256.17	1	1	1165	4398	1193
ENSG00000168259.14	1	1	4418	3125	1453
ENSG00000168264.10	1	1	7147	9046	13959
ENSG00000168268.10	1	1	1373	7155	6473
ENSG00000168273.7	1	1	464	422	220
ENSG00000168275.14	1	1	2152	1070	343
ENSG00000168280.16	1	1	67	36	42
ENSG00000168282.5	1	1	3681	4308	1280
ENSG00000168283.13	1	1	7566.14	3938.79	4308.98
ENSG00000168286.2	1	1	1764	4724	1194
ENSG00000168288.12	1	1	11833	5036	1879
ENSG00000168291.12	1	1	6859	4667	1714
ENSG00000168297.15	1	1	1795	2144	1268
ENSG00000168298.6	1	1	397	597	506
ENSG00000168300.13	1	1	6468	1245	2512
ENSG00000168301.12	1	1	661	658	257
ENSG00000168303.7	1	1	2344	1572	731
ENSG00000168310.10	1	1	6992	12151	3528
ENSG00000168329.13	1	1	51	105	27
ENSG00000168356.11	1	1	32	11	65
ENSG00000168374.10	1	1	10662	6501	1706
ENSG00000168385.17	1	1	42309	25157	14524
ENSG00000168386.18	1	1	46	44	40
ENSG00000168389.17	1	1	401	1850	2594
ENSG00000168393.12	1	1	1772	4971	1860
ENSG00000168394.11	1	1	11177	31016	23883
ENSG00000168395.15	1	1	2151	4249	4090
ENSG00000168397.16	1	1	1772	7709	21961
ENSG00000168398.6	1	1	21	17	19
ENSG00000168404.12	1	1	1330	1337	1522
ENSG00000168405.17	1	1	1141	497	1356
ENSG00000168411.13	1	1	8606	11327	2913
ENSG00000168421.12	1	1	6704	11526	3535
ENSG00000168434.12	1	1	883	4367	2197
ENSG00000168438.14	1	1	6242	2738	1001
ENSG00000168439.16	1	1	9125	21032	6778
ENSG00000168447.10	1	1	28	197	178
ENSG00000168461.12	1	1	85	70	22
ENSG00000168476.11	1	1	585	3283	4417
ENSG00000168477.19	1	1	35	141.49	352.59
ENSG00000168487.18	1	1	64	213	415
ENSG00000168488.18	1	1	1223	5623	20618
ENSG00000168495.12	1	1	2631	6264	2281
ENSG00000168496.3	1	1	5834	11857	1642
ENSG00000168517.10	1	1	152	571	197
ENSG00000168522.12	1	1	10854	5403	6376
ENSG00000168528.11	1	1	194	2047	1093
ENSG00000168538.15	1	1	8162	5104	2932
ENSG00000168556.6	1	1	843	295	145
ENSG00000168564.5	1	1	1975	1086	1023
ENSG00000168566.12	1	1	2855	1354	1176
ENSG00000168569.7	1	1	323	748	244
ENSG00000168575.9	1	1	1140	1773	891
ENSG00000168591.15	1	1	1132	2891	10502
ENSG00000168610.14	1	1	9350	25886	6820
ENSG00000168612.4	1	1	356	1685	873
ENSG00000168615.11	1	1	6210	2871	1676
ENSG00000168619.15	1	1	288	101	57
ENSG00000168646.12	1	1	388	800	868
ENSG00000168653.10	1	1	13727	11027	2643
ENSG00000168661.14	1	1	293	186	128
ENSG00000168675.18	1	1	1102	1393	1190
ENSG00000168676.10	1	1	90	146	421
ENSG00000168679.17	1	1	74	26	38
ENSG00000168685.14	1	1	3972	2876	2260
ENSG00000168701.18	1	1	742	2211	805
ENSG00000168710.17	1	1	11414	16282	7113
ENSG00000168724.16	1	1	4778	1422	912
ENSG00000168734.13	1	1	706	2150	344
ENSG00000168758.10	1	1	944	3582	7237
ENSG00000168763.15	1	1	402	2747	2670
ENSG00000168765.16	1	1	978.25	3224.3	2086.58
ENSG00000168769.13	1	1	8463	7309	10021
ENSG00000168772.10	1	1	2222	996	1504
ENSG00000168778.11	1	1	359	909	611
ENSG00000168779.19	1	1	21	11	12
ENSG00000168781.22	1	1	4630.45	8665	13390.86
ENSG00000168785.7	1	1	1212	1129	578
ENSG00000168792.4	1	1	580	1044	670
ENSG00000168795.4	1	1	5381	8836	7228
ENSG00000168802.12	1	1	5134	14607	3507
ENSG00000168803.15	1	1	1882	1184	924
ENSG00000168806.7	1	1	1267	1882	980
ENSG00000168807.16	1	1	1928	1649	1186
ENSG00000168811.6	1	1	102	42	94
ENSG00000168813.16	1	1	4716	2955	3482
ENSG00000168818.9	1	1	3059	2879	2458
ENSG00000168826.15	1	1	282	621	437
ENSG00000168827.14	1	1	8224	3402	7927
ENSG00000168843.13	1	1	360	162	101
ENSG00000168872.16	1	1	3385.61	7485.48	1757.48
ENSG00000168874.12	1	1	21	99	131
ENSG00000168876.8	1	1	4790	1709	3001
ENSG00000168883.19	1	1	3896	7439	2358
ENSG00000168884.14	1	1	1720	4812	5067
ENSG00000168887.10	1	1	2962	3888	1858
ENSG00000168890.13	1	1	34	170	457
ENSG00000168894.9	1	1	4536	12487	4937
ENSG00000168899.4	1	1	29	154	110
ENSG00000168903.8	1	1	40.53	33	67
ENSG00000168904.14	1	1	2212	3765	1390
ENSG00000168906.12	1	1	43585	36098	82948
ENSG00000168916.15	1	1	871	1021	952
ENSG00000168917.8	1	1	140	87	81
ENSG00000168918.13	1	1	2794	12371	11468
ENSG00000168924.14	1	1	1691	5140.58	9412
ENSG00000168936.10	1	1	383	2616	2196
ENSG00000168939.11	1	1	75	36	83
ENSG00000168944.15	1	1	4532	2244	2131
ENSG00000168952.15	1	1	3347	2174	1102
ENSG00000168958.19	1	1	6656	5268	3205
ENSG00000168961.16	1	1	3140.93	17125.94	13058.96
ENSG00000168970.22	1	1	313.79	751.88	4939.59
ENSG00000169016.16	1	1	1947.1	1338	635.05
ENSG00000169018.5	1	1	8205	7709	2803
ENSG00000169019.10	1	1	5548	1356	562
ENSG00000169020.9	1	1	2972	4514	831
ENSG00000169021.5	1	1	14087.13	20948.25	4448.34
ENSG00000169031.19	1	1	78	19	139
ENSG00000169032.9	1	1	8735	11908	2509
ENSG00000169045.17	1	1	49979.38	21561	50461
ENSG00000169047.5	1	1	26	79	123
ENSG00000169057.21	1	1	1665	3494	3349
ENSG00000169062.14	1	1	3781.03	2981.3	2585.08
ENSG00000169083.16	1	1	10	17	11
ENSG00000169084.13	1	1	1063	3157	1043
ENSG00000169087.10	1	1	698	380	553
ENSG00000169093.15	1	1	1727	7072	5249
ENSG00000169100.13	1	1	11960	90924	16003
ENSG00000169105.7	1	1	219	1121	489
ENSG00000169116.11	1	1	5333	12229	4555
ENSG00000169118.17	1	1	6962.04	6609.81	2647.21
ENSG00000169122.11	1	1	10	17	15
ENSG00000169129.14	1	1	384	740	998
ENSG00000169131.12	1	1	1508.92	491.99	544.09
ENSG00000169136.10	1	1	8552	11564	11691
ENSG00000169139.11	1	1	4312	1232	395
ENSG00000169155.9	1	1	3322	3387	1085
ENSG00000169180.11	1	1	14960	43899	33982
ENSG00000169188.4	1	1	2369	9670	2309
ENSG00000169189.16	1	1	1728	2817	732
ENSG00000169193.11	1	1	1053	404	308
ENSG00000169194.9	1	1	7	10	53
ENSG00000169203.16	1	1	738.84	1050.93	2498.18
ENSG00000169213.6	1	1	132	151	163
ENSG00000169217.8	1	1	2572	6472	8768
ENSG00000169220.17	1	1	1732	10915	14307
ENSG00000169221.13	1	1	892	5507	2862
ENSG00000169223.14	1	1	2590	16369	5288
ENSG00000169228.13	1	1	804	2536.98	3788.15
ENSG00000169230.9	1	1	7427.62	25417.57	4453.2
ENSG00000169231.13	1	1	179	311	1247
ENSG00000169239.12	1	1	484.56	540	391.14
ENSG00000169241.18	1	1	2801	6284	553
ENSG00000169242.11	1	1	193	604	251
ENSG00000169246.16	1	1	1805.05	5297.97	8217.18
ENSG00000169249.12	1	1	1343.26	737.58	871.56
ENSG00000169251.12	1	1	8961	3511	2351
ENSG00000169255.14	1	1	106	87	35
ENSG00000169258.6	1	1	99	423	200
ENSG00000169271.2	1	1	13	6	22
ENSG00000169288.17	1	1	1647	600	252
ENSG00000169299.13	1	1	7245	4629	1805
ENSG00000169302.15	1	1	20	12	17
ENSG00000169330.8	1	1	57	44	236
ENSG00000169359.14	1	1	3305.08	3184	2972.1
ENSG00000169371.13	1	1	1959.81	2489.67	821.07
ENSG00000169372.12	1	1	649	1381	366
ENSG00000169375.15	1	1	3667	7931	2531
ENSG00000169379.15	1	1	1607	560	298
ENSG00000169398.19	1	1	1432	1714	1487
ENSG00000169402.15	1	1	23.5	18.95	21.92
ENSG00000169403.11	1	1	25288	76620	4393
ENSG00000169410.9	1	1	3099	6301	1300
ENSG00000169413.2	1	1	735	840	212
ENSG00000169418.9	1	1	162	492	855
ENSG00000169435.13	1	1	997	367	479
ENSG00000169439.11	1	1	3575	1481	390
ENSG00000169442.8	1	1	6585	4955	3452
ENSG00000169446.5	1	1	3202	2377	408
ENSG00000169490.16	1	1	1719	1503	653
ENSG00000169499.14	1	1	20311	17715	3191
ENSG00000169504.14	1	1	10121.11	7611	2314
ENSG00000169508.6	1	1	22917	17159	4937
ENSG00000169519.20	1	1	2848.46	2026.46	1024.07
ENSG00000169550.13	1	1	96	22	131
ENSG00000169554.19	1	1	641	417	524
ENSG00000169564.6	1	1	5487	21960	6241
ENSG00000169567.11	1	1	43663	24124	8602
ENSG00000169570.9	1	1	1137	923	182
ENSG00000169592.14	1	1	969	1547	8237
ENSG00000169598.15	1	1	805	1548	559
ENSG00000169599.12	1	1	2101	1175	317
ENSG00000169607.12	1	1	3557	1545	600
ENSG00000169609.13	1	1	1671	1694	1018
ENSG00000169612.3	1	1	3839.02	2776.06	635.5
ENSG00000169621.9	1	1	194	79	69
ENSG00000169627.7	1	1	282.23	3111.36	720.67
ENSG00000169629.11	1	1	634.52	168.24	318.98
ENSG00000169635.9	1	1	375	964	1843.58
ENSG00000169641.13	1	1	3235	5046	4545
ENSG00000169660.16	1	1	206	651	4786
ENSG00000169668.11	1	1	14.8	91.67	126.68
ENSG00000169679.14	1	1	16727	12739	5821
ENSG00000169682.17	1	1	177.89	1288.88	2456.94
ENSG00000169683.7	1	1	335	1128	3631
ENSG00000169684.13	1	1	1251	574	192
ENSG00000169689.14	1	1	761	2530	1505
ENSG00000169692.12	1	1	220	2108	901
ENSG00000169696.15	1	1	237	1581	4696
ENSG00000169710.8	1	1	908	10450	22277
ENSG00000169714.16	1	1	34213	32448	8558
ENSG00000169715.14	1	1	253	2306	591
ENSG00000169718.17	1	1	953	6421	13843
ENSG00000169727.12	1	1	977	7454	11063
ENSG00000169733.11	1	1	152	759	5542
ENSG00000169738.7	1	1	718	4936	2724
ENSG00000169740.13	1	1	1039	1002	374
ENSG00000169750.8	1	1	47	252	692
ENSG00000169752.16	1	1	387	239	131
ENSG00000169756.16	1	1	13610.93	12361.3	1283.87
ENSG00000169758.12	1	1	47	120	96
ENSG00000169762.16	1	1	2380	1429	1206
ENSG00000169764.15	1	1	8211	3053	1459
ENSG00000169783.12	1	1	34	332	201
ENSG00000169813.16	1	1	23552	32517	11362
ENSG00000169814.13	1	1	518	1003	328
ENSG00000169826.7	1	1	2772	1633	1414
ENSG00000169855.19	1	1	9783	13609	10947
ENSG00000169857.7	1	1	469	416	110
ENSG00000169871.12	1	1	3438	5311	4251
ENSG00000169884.13	1	1	87	224	331
ENSG00000169891.17	1	1	771	831	286
ENSG00000169895.5	1	1	4002	3513	450
ENSG00000169896.17	1	1	545	1598	2835
ENSG00000169902.14	1	1	539	443	183
ENSG00000169905.12	1	1	3624	3926	948
ENSG00000169914.5	1	1	2427	1540	1889
ENSG00000169918.9	1	1	14.32	14.14	43.85
ENSG00000169919.16	1	1	2149	7165	8263
ENSG00000169925.16	1	1	566	1326	1306
ENSG00000169926.10	1	1	4716	14148	4986
ENSG00000169951.9	1	1	293	1002	367
ENSG00000169955.7	1	1	372	1090	356
ENSG00000169957.9	1	1	772	3191	3150
ENSG00000169964.7	1	1	883	1548	1919
ENSG00000169967.16	1	1	6036	3483	3048
ENSG00000169972.11	1	1	85	738	745
ENSG00000169976.6	1	1	2902	15639	3416
ENSG00000169981.10	1	1	958	768	418
ENSG00000169991.10	1	1	662	1950.3	731
ENSG00000169992.9	1	1	22	45	414
ENSG00000169994.18	1	1	23	55	208
ENSG00000170004.16	1	1	5939	14999	20206
ENSG00000170006.11	1	1	2455	2298	755
ENSG00000170017.12	1	1	12351	5729	5082
ENSG00000170027.6	1	1	8822	11863	2959
ENSG00000170035.15	1	1	2271	2375.63	949.98
ENSG00000170037.13	1	1	2143	6141	7352
ENSG00000170043.11	1	1	1487	11857	1609
ENSG00000170049.9	1	1	80	104	1043
ENSG00000170085.17	1	1	322.52	1547.44	1043.44
ENSG00000170088.13	1	1	1347	1379	114
ENSG00000170089.15	1	1	3229.07	1769.84	723.74
ENSG00000170100.13	1	1	594	1330	1222
ENSG00000170113.15	1	1	13191	11602	7947
ENSG00000170122.5	1	1	16.49	26.41	80.68
ENSG00000170142.11	1	1	32920	13372	6340
ENSG00000170144.20	1	1	29621.16	14202.08	11415.44
ENSG00000170145.4	1	1	1842	3406	3006
ENSG00000170153.10	1	1	765	645	817
ENSG00000170160.17	1	1	127.39	9.6	357.24
ENSG00000170161.6	1	1	501.65	454.18	330.24
ENSG00000170175.10	1	1	490	1492	490
ENSG00000170185.9	1	1	3870	3353	1211
ENSG00000170190.15	1	1	11	59	154
ENSG00000170191.4	1	1	1150	1325	189
ENSG00000170222.11	1	1	808	600	216
ENSG00000170231.15	1	1	68	109	29
ENSG00000170234.12	1	1	2164	1460	904
ENSG00000170242.17	1	1	8519	2794	3715
ENSG00000170248.14	1	1	17496.69	14890.99	17104.56
ENSG00000170260.8	1	1	331	762	661
ENSG00000170264.12	1	1	284	191	75
ENSG00000170265.11	1	1	788	3106	2363
ENSG00000170266.15	1	1	2920	9982	3195
ENSG00000170270.4	1	1	2432	800	423
ENSG00000170271.10	1	1	54	109	151
ENSG00000170275.14	1	1	2284	4027	764
ENSG00000170291.14	1	1	2122	7360	3545
ENSG00000170296.9	1	1	4369	12167	2071
ENSG00000170298.15	1	1	24.09	55.91	25.76
ENSG00000170310.14	1	1	2323	1721	589
ENSG00000170312.15	1	1	14045	4440	3628
ENSG00000170315.13	1	1	15515.98	94198	16840.89
ENSG00000170322.14	1	1	1533	5666	11433
ENSG00000170324.20	1	1	418.7	689.21	961.36
ENSG00000170325.14	1	1	1209	2338	1873
ENSG00000170340.10	1	1	10168	7111	2208
ENSG00000170345.9	1	1	74	162	324
ENSG00000170348.8	1	1	20951	16947	2516
ENSG00000170356.9	1	1	40.92	45.43	17.36
ENSG00000170364.12	1	1	1197	1148	886
ENSG00000170379.20	1	1	2988.8	4657.01	5402.04
ENSG00000170385.9	1	1	3873	1872	1517
ENSG00000170396.7	1	1	44	33	22
ENSG00000170412.16	1	1	11	110	107
ENSG00000170417.15	1	1	449	309	132
ENSG00000170421.12	1	1	8.07	6	9.44
ENSG00000170430.9	1	1	6	34	15
ENSG00000170439.6	1	1	24	61	8
ENSG00000170442.11	1	1	30.86	117.32	144.61
ENSG00000170445.13	1	1	5001	8432	5037
ENSG00000170448.11	1	1	2466	1889	1917
ENSG00000170456.15	1	1	24	36	6
ENSG00000170464.9	1	1	1839	1738	491
ENSG00000170468.7	1	1	1091	3180	1284
ENSG00000170469.10	1	1	118	85	74
ENSG00000170471.14	1	1	4663	5046	5974
ENSG00000170473.16	1	1	2196	3350	643
ENSG00000170476.15	1	1	1512	5440	6210
ENSG00000170482.16	1	1	59	148	995
ENSG00000170502.12	1	1	1247	866	392
ENSG00000170515.13	1	1	31167.36	26607.13	9944.14
ENSG00000170522.9	1	1	4118	2319	1268
ENSG00000170525.20	1	1	3328	9631	9144
ENSG00000170540.14	1	1	32115.2	20662.76	3154.11
ENSG00000170542.5	1	1	23024	32240	4643
ENSG00000170571.11	1	1	7768.52	2773.5	2743.41
ENSG00000170579.16	1	1	1907	3774	4082
ENSG00000170581.13	1	1	8017	15058	16847
ENSG00000170584.10	1	1	4161	2094	780
ENSG00000170604.4	1	1	76	541	693
ENSG00000170606.14	1	1	10343	5258	1600
ENSG00000170608.2	1	1	49	141	41
ENSG00000170619.9	1	1	794	2884	1000
ENSG00000170627.10	1	1	42	65	13
ENSG00000170629.14	1	1	3145.39	3956.66	5713.4
ENSG00000170631.14	1	1	469	953	617
ENSG00000170632.13	1	1	3833.72	2956.15	732.71
ENSG00000170633.16	1	1	2438	5397	3940
ENSG00000170634.12	1	1	243	203	65
ENSG00000170638.9	1	1	1139	6539	17062
ENSG00000170653.18	1	1	2157	5152.72	3565
ENSG00000170667.14	1	1	267.26	1097.56	2653.38
ENSG00000170677.5	1	1	445	332	202
ENSG00000170684.8	1	1	16	308	408
ENSG00000170689.9	1	1	69	82	69
ENSG00000170734.11	1	1	3656	5572	2136
ENSG00000170759.10	1	1	10777	3846	2600
ENSG00000170776.21	1	1	4306	15731	9569
ENSG00000170779.10	1	1	3282	8502	2422
ENSG00000170791.17	1	1	4451	1818	2107
ENSG00000170801.9	1	1	63	331	112
ENSG00000170802.15	1	1	6457	2972	1585
ENSG00000170819.4	1	1	193	384	119
ENSG00000170832.12	1	1	5712.27	6308.77	2146
ENSG00000170836.11	1	1	1346	1521	493
ENSG00000170846.17	1	1	796	671	728
ENSG00000170852.10	1	1	3511	2258	1861
ENSG00000170854.17	1	1	2442	1689	1143
ENSG00000170855.3	1	1	5418	2428	805
ENSG00000170860.3	1	1	6724	1584	651
ENSG00000170871.11	1	1	5802	4234	2306
ENSG00000170873.18	1	1	9	18	12
ENSG00000170876.7	1	1	3755.72	7482	6104.99
ENSG00000170881.4	1	1	5287	2666	1057
ENSG00000170889.13	1	1	25619.36	92383.65	22241.94
ENSG00000170892.10	1	1	662	2305	1026
ENSG00000170899.10	1	1	153	85	29
ENSG00000170903.10	1	1	3487	1442	1050
ENSG00000170906.15	1	1	361	960	523
ENSG00000170915.8	1	1	4104	7062	2044
ENSG00000170917.13	1	1	287	179	158
ENSG00000170919.15	1	1	739	974	2106.6
ENSG00000170921.15	1	1	10	14	13
ENSG00000170927.14	1	1	679	627	1619
ENSG00000170946.14	1	1	2091	886	840
ENSG00000170949.17	1	1	3905	2736	2628
ENSG00000170989.9	1	1	354	748	512
ENSG00000171033.12	1	1	2448	1202	454
ENSG00000171044.10	1	1	387	270	507
ENSG00000171045.14	1	1	225	808	2921
ENSG00000171055.14	1	1	1855	601	850
