gene_name	condition_A	condition_B	p.value_frac	p.value_total	gene_count_condition_A	pel_count_condition_A	gene_count_condition_B	pel_count_condition_B
91	2	1	0.99425	0	4.136050385461845	0.36964140330747675	4.915447929762863	-0.09549276607060429
91	3	1	1	0	3.4309858472544352	1.2298343138510575	4.915447929762863	-0.09549276607060429
91	3	2	1	0	3.4309858472544352	1.2298343138510575	4.136050385461845	0.36964140330747675
92	2	1	0.95575	0	2.702112793249098	0.2540701068694343	3.5916817181918392	-0.09131234177027381
92	3	1	0.99975	0	2.618149988206701	0.7044025921737327	3.5916817181918392	-0.09131234177027381
92	3	2	0.98575	0.3205	2.618149988206701	0.7044025921737327	2.702112793249098	0.2540701068694343
93	2	1	1	0	-0.07309370366719033	-0.4047035181810359	3.3818975619850438	-2.072707674064855
93	3	1	0.99125	0	2.510406793159656	-1.5785678391140319	3.3818975619850438	-2.072707674064855
93	3	2	0	1	2.510406793159656	-1.5785678391140319	-0.07309370366719033	-0.4047035181810359
94	2	1	0.258	1	6.682131791502772	-0.8052323141457998	5.525153735297142	-0.6929429094134765
94	3	1	0.1695	1	6.306983163091829	-0.8619055113911858	5.525153735297142	-0.6929429094134765
94	3	2	0.37325	0.007	6.306983163091829	-0.8619055113911858	6.682131791502772	-0.8052323141457998
95	2	1	0.0205	1	5.950948958883902	-0.38919919356496474	2.6500715486444157	0.01734843414981594
95	3	1	0.052	1	4.756645498673761	-0.29118497054652986	2.6500715486444157	0.01734843414981594
95	3	2	0.69925	0	4.756645498673761	-0.29118497054652986	5.950948958883902	-0.38919919356496474
96	2	1	0.738	0.7495	2.2711068785283137	0.7685093526219461	2.132879648046368	0.6283262436154755
96	3	1	0.66	0.541	2.157362141376561	0.7180053106856092	2.132879648046368	0.6283262436154755
96	3	2	0.412	0.28425	2.157362141376561	0.7180053106856092	2.2711068785283137	0.7685093526219461
97	2	1	0.98775	0.00425	2.572714247221092	0.40721188238151196	3.0259990586058	-0.04876872798892232
97	3	1	1	0	2.115146213621867	0.9353158631018197	3.0259990586058	-0.04876872798892232
97	3	2	0.995	0.00725	2.115146213621867	0.9353158631018197	2.572714247221092	0.40721188238151196
98	2	1	0.76375	0.826	0.6958217861519234	-0.0060077695748177755	0.45103366788846233	-0.23465514884226962
98	3	1	0.9975	0.60175	0.5338759879634698	0.7321341958274509	0.45103366788846233	-0.23465514884226962
98	3	2	0.98675	0.28825	0.5338759879634698	0.7321341958274509	0.6958217861519234	-0.0060077695748177755
99	2	1	1	0	0.5650251857260771	1.1894492644192054	1.7665670710714487	0.3120954956661727
99	3	1	0.9985	0.00175	1.1000469174081813	1.0473795663313008	1.7665670710714487	0.3120954956661727
99	3	2	0.298	0.9805	1.1000469174081813	1.0473795663313008	0.5650251857260771	1.1894492644192054
100	2	1	0.54275	1	0.7712309237880942	-0.10900686410200452	-0.20431081995403882	-0.1501839211934381
100	3	1	0.0075	1	2.3134311813640926	-0.8841855998771077	-0.20431081995403882	-0.1501839211934381
100	3	2	7.5e-4	1	2.3134311813640926	-0.8841855998771077	0.7712309237880942	-0.10900686410200452
101	2	1	0.962	0.0705	0.0028029060873145206	1.1737338725137065	0.42886851178926305	0.5945127315078735
101	3	1	0.7765	0.122	0.0642231301122825	0.8606144566504652	0.42886851178926305	0.5945127315078735
101	3	2	0.19625	0.57675	0.0642231301122825	0.8606144566504652	0.0028029060873145206	1.1737338725137065
102	2	1	0.85525	0.0595	-0.10332540578711262	1.1778442631721835	0.36804641711539343	0.8415306697241582
102	3	1	0.886	0.008	-0.5035246664250674	1.310170350514112	0.36804641711539343	0.8415306697241582
102	3	2	0.6185	0.15425	-0.5035246664250674	1.310170350514112	-0.10332540578711262	1.1778442631721835
103	2	1	0.451	0.764	-2.1400906882311563	-0.11280806782526738	-2.644694510937791	-0.010493562323000206
103	3	1	0.3145	0.97925	-1.3541738251299935	-0.40655000648197825	-2.644694510937791	-0.010493562323000206
103	3	2	0.35225	0.9085	-1.3541738251299935	-0.40655000648197825	-2.1400906882311563	-0.11280806782526738
104	2	1	0.169	0	0.962923727537986	-0.19917370649474722	2.4816542216911186	0.036388589230128304
104	3	1	0.5625	0	1.3140495960543013	0.06903858940516092	2.4816542216911186	0.036388589230128304
104	3	2	0.836	0.94175	1.3140495960543013	0.06903858940516092	0.962923727537986	-0.19917370649474722
105	2	1	0.47375	0.68	-2.169590727554732	-1.177619574655255	-2.48128707981403	-1.1116930992917244
105	3	1	0.632	0.78425	-1.98788212152777	-0.8132017857286732	-2.48128707981403	-1.1116930992917244
105	3	2	0.67325	0.627	-1.98788212152777	-0.8132017857286732	-2.169590727554732	-1.177619574655255
106	2	1	0.25625	0.248	4.848470053148034	-1.2273824944954588	4.957829010270453	-1.1061680917693875
106	3	1	0.02225	0.94875	5.216472256129551	-1.4653813729189418	4.957829010270453	-1.1061680917693875
106	3	2	0.07775	0.99175	5.216472256129551	-1.4653813729189418	4.848470053148034	-1.2273824944954588
107	2	1	0.60025	0	2.5557856933580316	-0.7936358629535792	3.311356323428785	-0.8467477334161203
107	3	1	0.01425	0.66	3.3807346034933374	-1.2723742107866212	3.311356323428785	-0.8467477334161203
107	3	2	0.0075	1	3.3807346034933374	-1.2723742107866212	2.5557856933580316	-0.7936358629535792
108	2	1	0.964	0	3.624226930466171	-0.17545078929845354	4.29482942008187	-0.5170744495122248
108	3	1	1	0	3.0434045111001407	0.5393695726156282	4.29482942008187	-0.5170744495122248
108	3	2	0.99975	2.5e-4	3.0434045111001407	0.5393695726156282	3.624226930466171	-0.17545078929845354
109	2	1	0.2485	0.103	4.73436966329071	-1.3379299562015616	4.923837174817356	-1.2193667121398502
109	3	1	0.524	0.62175	4.967867916951917	-1.204064927803689	4.923837174817356	-1.2193667121398502
109	3	2	0.77075	0.93925	4.967867916951917	-1.204064927803689	4.73436966329071	-1.3379299562015616
110	2	1	0.997	0	2.462332410780638	-0.758284807858673	3.416263835458523	-1.2913365524108642
110	3	1	0.99975	0.01225	3.055414087781277	-0.5748899182009368	3.416263835458523	-1.2913365524108642
110	3	2	0.82375	0.99975	3.055414087781277	-0.5748899182009368	2.462332410780638	-0.758284807858673
111	2	1	0.79675	0	1.2932795669661954	1.2274047274081892	2.0203381372367644	1.0585373234743403
111	3	1	0.15325	0.0035	1.5028125874830294	0.8292101770829803	2.0203381372367644	1.0585373234743403
111	3	2	0.045	0.82925	1.5028125874830294	0.8292101770829803	1.2932795669661954	1.2274047274081892
112	2	1	1	0	3.7600222165248822	0.22288026609602124	5.270307162649569	-0.9790755757514988
112	3	1	1	0	3.5125012213146674	0.9708518713523602	5.270307162649569	-0.9790755757514988
112	3	2	1	0.084	3.5125012213146674	0.9708518713523602	3.7600222165248822	0.22288026609602124
113	2	1	0.3395	0	4.809663487900565	-1.9171894007294863	6.259088234496	-1.8454380472945484
113	3	1	0.8095	0	5.015640347515786	-1.6936553271194	6.259088234496	-1.8454380472945484
113	3	2	0.906	0.92125	5.015640347515786	-1.6936553271194	4.809663487900565	-1.9171894007294863
114	2	1	0.88125	0	2.7838179686911255	-0.6741998558500668	4.162650955499451	-0.9065695129423823
114	3	1	0.99625	0	3.165507458236045	-0.4146779947206232	4.162650955499451	-0.9065695129423823
114	3	2	0.9035	0.98775	3.165507458236045	-0.4146779947206232	2.7838179686911255	-0.6741998558500668
115	2	1	0.99975	0.62375	2.068920812020316	0.91762613756539535	2.0111577339984077	0.08715429187609536
115	3	1	0.99975	0.0085	1.5003057887090967	0.9273552198027852	2.0111577339984077	0.08715429187609536
115	3	2	0.5275	0.00225	1.5003057887090967	0.9273552198027852	2.068920812020316	0.91762613756539535
116	2	1	0.5225	0.9645	-1.8850877666651198	-0.06272217835329055	-3.2454365169369215	-0.10872999805955125
116	3	1	0.8505	0.98325	-1.73488817456438	0.7865333209979277	-3.2454365169369215	-0.10872999805955125
116	3	2	0.878	0.60675	-1.73488817456438	0.7865333209979277	-1.8850877666651198	-0.06272217835329055
117	2	1	0.978	0.12475	-0.7127570854899165	1.0218651498844016	-0.3010392120046732	0.1728719392930465
117	3	1	0.57525	0.45125	-0.33777745295258277	0.24802684135117609	-0.3010392120046732	0.1728719392930465
117	3	2	0.044	0.821	-0.33777745295258277	0.24802684135117609	-0.7127570854899165	1.0218651498844016
118	2	1	0.06375	1	2.33294103110843	-0.1523084741641938	1.5374525060913893	0.18903654580059825
118	3	1	0.04225	0.99875	2.1572445054059557	-0.20897200448187953	1.5374525060913893	0.18903654580059825
118	3	2	0.387	0.1695	2.1572445054059557	-0.20897200448187953	2.33294103110843	-0.1523084741641938
119	2	1	0.0025	1	4.936307276018252	-1.4498202142082102	3.534822158910026	-0.8915024597393937
119	3	1	0.026	1	4.834283914658657	-1.2507746122447032	3.534822158910026	-0.8915024597393937
119	3	2	0.86925	0.24875	4.834283914658657	-1.2507746122447032	4.936307276018252	-1.4498202142082102
120	2	1	0.6565	0.998	3.0817658458148802	-0.6597148680057789	2.5720938162517246	-0.7417066716275709
120	3	1	0.8415	1	3.2903399712688177	-0.5412643318520322	2.5720938162517246	-0.7417066716275709
120	3	2	0.73225	0.8875	3.2903399712688177	-0.5412643318520322	3.0817658458148802	-0.6597148680057789
121	2	1	0.212	1	1.5632104950749404	-0.2632822733020783	0.3320712763147603	-0.02691398120019045
121	3	1	0.933	0.9915	0.9507241064594414	0.4260882463178781	0.3320712763147603	-0.02691398120019045
121	3	2	0.9945	0.005	0.9507241064594414	0.4260882463178781	1.5632104950749404	-0.2632822733020783
122	2	1	0.021	1	1.4201408168159562	-0.38289112096640254	0.22122461406761312	0.20659086186974493
122	3	1	0.941	0.881	0.5688177307039579	0.7473802008297772	0.22122461406761312	0.20659086186974493
122	3	2	1	0	0.5688177307039579	0.7473802008297772	1.4201408168159562	-0.38289112096640254
123	2	1	0.8235	0.014	1.6252500445783231	-0.04788797842211358	2.0429322353044976	-0.26286827365409055
123	3	1	1	7.5e-4	1.3720242173391872	0.5814304985523941	2.0429322353044976	-0.26286827365409055
123	3	2	0.99125	0.119	1.3720242173391872	0.5814304985523941	1.6252500445783231	-0.04788797842211358
124	2	1	0.3825	0.32175	1.6629908349827935	-0.2826805935440839	1.7495281661542772	-0.2193583951305844
124	3	1	0.6	0.51025	1.756171217306929	-0.1540704555315201	1.7495281661542772	-0.2193583951305844
124	3	2	0.71025	0.68125	1.756171217306929	-0.1540704555315201	1.6629908349827935	-0.2826805935440839
125	2	1	0.181	0.98575	-1.149499938310639	-0.28013917809481237	-2.3589029357918534	0.40224211715059766
125	3	1	0.1135	0.95975	-1.3324137438266415	-0.5283307298014711	-2.3589029357918534	0.40224211715059766
125	3	2	0.339	0.339	-1.3324137438266415	-0.5283307298014711	-1.149499938310639	-0.28013917809481237
126	2	1	0.979	0.0015	1.5418633734585785	0.9072536482292163	2.123477436694185	0.47381496584312915
126	3	1	0.135	0.12675	1.9092567642569678	0.2353317158798302	2.123477436694185	0.47381496584312915
126	3	2	0.002	0.96125	1.9092567642569678	0.2353317158798302	1.5418633734585785	0.9072536482292163
127	2	1	0.99425	0.0025	3.351880720432596	0.8476079968848504	3.839230536842952	0.35247749343017354
127	3	1	1	0	2.8888285228215476	1.3240070509971829	3.839230536842952	0.35247749343017354
127	3	2	0.98875	0.00925	2.8888285228215476	1.3240070509971829	3.351880720432596	0.8476079968848504
128	2	1	1	0	1.4030394703640943	1.753725197343953	2.837646086801236	0.39399625254735016
128	3	1	1	0	1.4736963427702112	1.463837928186015	2.837646086801236	0.39399625254735016
128	3	2	0.1285	0.61725	1.4736963427702112	1.463837928186015	1.4030394703640943	1.753725197343953
129	2	1	0.372	0.43175	-1.6575486198726803	-0.7737959230661648	-1.5704421534712487	-0.5215087015630928
129	3	1	0.55875	0.937	-0.8697142826497857	-0.435754321834394	-1.5704421534712487	-0.5215087015630928
129	3	2	0.6915	0.956	-0.8697142826497857	-0.435754321834394	-1.6575486198726803	-0.7737959230661648
130	2	1	0.929	0	-1.5459000375437557	1.4810032918290867	-0.12932532805549152	0.818680115816911
130	3	1	0.7015	0.0525	-0.7265574831054409	1.0217321827515589	-0.12932532805549152	0.818680115816911
130	3	2	0.1885	0.964	-0.7265574831054409	1.0217321827515589	-1.5459000375437557	1.4810032918290867
131	2	1	0.9825	7.5e-4	-2.0236201820212587	1.1838195041827564	-0.6094079141746065	0.0767002402186094
131	3	1	0.98825	0.00425	-1.778421853726926	1.2108119985752688	-0.6094079141746065	0.0767002402186094
131	3	2	0.51625	0.665	-1.778421853726926	1.2108119985752688	-2.0236201820212587	1.1838195041827564
132	2	1	0.12525	0	2.4948515702567997	-0.5055323144868897	4.278504768634642	-0.27087357984812044
132	3	1	0.61425	0	2.830030826684493	-0.208140717278542	4.278504768634642	-0.27087357984812044
132	3	2	0.9305	0.967	2.830030826684493	-0.208140717278542	2.4948515702567997	-0.5055323144868897
133	2	1	0.8015	0.0085	-2.0437750817222735	-0.06041777759135101	-0.8894121254912071	-0.6348597192182612
133	3	1	0.907	0.445	-0.9519567332665654	0.09467705405547923	-0.8894121254912071	-0.6348597192182612
133	3	2	0.59675	0.98425	-0.9519567332665654	0.09467705405547923	-2.0437750817222735	-0.06041777759135101
134	2	1	0.23925	0.10125	-1.9057904630254225	-1.0401631596304408	-1.2748918157621065	-0.5047047310077943
134	3	1	0.5505	0.454	-1.3285624621416907	-0.43806475606587375	-1.2748918157621065	-0.5047047310077943
134	3	2	0.8035	0.866	-1.3285624621416907	-0.43806475606587375	-1.9057904630254225	-1.0401631596304408
135	2	1	0.82925	0.971	4.143431350975506	-2.1371395013533485	3.870405150585707	-2.3098851664788786
135	3	1	0.6535	0.902	4.058398459872884	-2.2345954354000668	3.870405150585707	-2.3098851664788786
135	3	2	0.2895	0.28875	4.058398459872884	-2.2345954354000668	4.143431350975506	-2.1371395013533485
136	2	1	0.01575	0.48675	2.6533777637943983	-0.9567837878627268	2.659604122016621	-0.5267953114523549
136	3	1	0	0.9985	3.159508692753076	-1.2548243223905318	2.659604122016621	-0.5267953114523549
136	3	2	0.06375	0.99925	3.159508692753076	-1.2548243223905318	2.6533777637943983	-0.9567837878627268
137	2	1	0.9765	0	4.794615004997224	-2.131121033856076	5.5146672266475605	-2.4697478656840732
137	3	1	0.9185	0.52875	5.52577304595248	-2.2370912210268123	5.5146672266475605	-2.4697478656840732
137	3	2	0.2745	1	5.52577304595248	-2.2370912210268123	4.794615004997224	-2.131121033856076
138	2	1	0.87975	0	4.787309535931308	0.29613575844419987	6.274264431532751	0.07647424187773304
138	3	1	1	0	4.7181033952940785	1.1932190021186395	6.274264431532751	0.07647424187773304
138	3	2	1	0.3325	4.7181033952940785	1.1932190021186395	4.787309535931308	0.29613575844419987
139	2	1	0.9375	0.37175	3.604558759841786	0.67203680640241	3.664629875932663	0.3645223720216997
139	3	1	1	0.00225	3.1334990584069544	1.114494336970166	3.664629875932663	0.3645223720216997
139	3	2	0.985	0.0055	3.1334990584069544	1.114494336970166	3.604558759841786	0.67203680640241
140	2	1	0.01575	0.0045	3.929931264847303	0.7770532649447218	4.3632351888300756	1.1674903002698496
140	3	1	2.5e-4	0.04375	4.074546032390068	0.5611151753526634	4.3632351888300756	1.1674903002698496
140	3	2	0.1255	0.79075	4.074546032390068	0.5611151753526634	3.929931264847303	0.7770532649447218
141	2	1	1	0	2.9307420755821045	-0.3543656369362289	3.5918589138422696	-1.3065410598329326
141	3	1	1	0.00275	3.1515259720350333	-0.5158598612378484	3.5918589138422696	-1.3065410598329326
141	3	2	0.2045	0.905	3.1515259720350333	-0.5158598612378484	2.9307420755821045	-0.3543656369362289
142	2	1	0.99925	0.00275	5.153086424102558	0.36242362612925716	5.6695587984038305	-0.23212799549948798
142	3	1	1	0	4.942506375137199	0.7698712574146158	5.6695587984038305	-0.23212799549948798
142	3	2	0.9785	0.126	4.942506375137199	0.7698712574146158	5.153086424102558	0.36242362612925716
143	2	1	1	0	3.6268401247344735	0.23120734764368805	4.656744339838175	-0.6603478080123544
143	3	1	1	0	3.130193131822737	1.0305440090275775	4.656744339838175	-0.6603478080123544
143	3	2	1	0.00475	3.130193131822737	1.0305440090275775	3.6268401247344735	0.23120734764368805
144	2	1	0.91325	0.806	-1.9028038392783164	0.3241845520410707	-2.4276262516568057	-0.7423705896272628
144	3	1	0.8895	0.9025	-1.5724533738581663	0.2306253397361876	-2.4276262516568057	-0.7423705896272628
144	3	2	0.44325	0.708	-1.5724533738581663	0.2306253397361876	-1.9028038392783164	0.3241845520410707
145	2	1	0.65425	0	1.9258409653355522	0.046464677713529884	3.082540032499711	-0.039663830390736926
145	3	1	0.103	0.13	2.872748218058663	-0.3196430233871954	3.082540032499711	-0.039663830390736926
145	3	2	0.05625	1	2.872748218058663	-0.3196430233871954	1.9258409653355522	0.046464677713529884
146	2	1	0.99575	0.01575	2.0305276427065237	-0.43249656157732314	2.4068239017220128	-0.9627968105944216
146	3	1	0.9345	0.399	2.3631472804637808	-0.6394370826731606	2.4068239017220128	-0.9627968105944216
146	3	2	0.174	0.962	2.3631472804637808	-0.6394370826731606	2.0305276427065237	-0.43249656157732314
147	2	1	0.99725	0.00125	4.139352140118522	0.7903902401862328	4.66507302101799	0.16702745717710854
147	3	1	1	0	3.931294894557175	1.214512771233982	4.66507302101799	0.16702745717710854
147	3	2	0.98225	0.1345	3.931294894557175	1.214512771233982	4.139352140118522	0.7903902401862328
148	2	1	0.74275	0.31175	-1.3754069206794326	1.2493306388656098	-1.1224754825882066	0.893235186716495
148	3	1	0.405	0.66125	-0.9397426312962467	0.7727195976851459	-1.1224754825882066	0.893235186716495
148	3	2	0.1895	0.8045	-0.9397426312962467	0.7727195976851459	-1.3754069206794326	1.2493306388656098
149	2	1	0.99925	0.114	1.166398158104787	1.3279819386156473	1.4293910107402128	0.527496406787695
149	3	1	0.9905	0.155	1.2019438092395287	1.1168206463272472	1.4293910107402128	0.527496406787695
149	3	2	0.19775	0.549	1.2019438092395287	1.1168206463272472	1.166398158104787	1.3279819386156473
150	2	1	1	0	3.5208387852324	0.8050937592605444	4.570067583051232	0.03290555238696727
150	3	1	1	0	3.3902291317994884	1.1896671526702187	4.570067583051232	0.03290555238696727
150	3	2	0.96775	0.2425	3.3902291317994884	1.1896671526702187	3.5208387852324	0.8050937592605444
151	2	1	0.1735	1	4.215593977816626	0.5552253247933001	2.891327651140839	0.7780853511878301
151	3	1	0.223	1	3.8026326395731407	0.6112089876909181	2.891327651140839	0.7780853511878301
151	3	2	0.60275	0.01425	3.8026326395731407	0.6112089876909181	4.215593977816626	0.5552253247933001
152	2	1	0.96825	2.5e-4	3.4212136875410235	-0.6822635302695881	4.027059058066592	-1.039630787499494
152	3	1	0.99825	0.618	4.075419064799144	-0.51404716159972	4.027059058066592	-1.039630787499494
152	3	2	0.80875	1	4.075419064799144	-0.51404716159972	3.4212136875410235	-0.6822635302695881
153	2	1	0.98325	0.004	5.523081381608014	0.7010886580642945	6.00626485851955	0.30504735667709937
153	3	1	1	0	5.177296736646035	1.1698240589507145	6.00626485851955	0.30504735667709937
153	3	2	0.99075	0.0235	5.177296736646035	1.1698240589507145	5.523081381608014	0.7010886580642945
154	2	1	0.99975	0	2.358417237670708	-1.0243660797495553	3.5950587813253305	-1.7548266678883453
154	3	1	0.7435	0.05725	3.3558115605442014	-1.6279068153138225	3.5950587813253305	-1.7548266678883453
154	3	2	0.001	1	3.3558115605442014	-1.6279068153138225	2.358417237670708	-1.0243660797495553
155	2	1	0.74025	0.9545	3.6906343324455406	-0.5315877339702286	3.4071592299014677	-0.6511533577354202
155	3	1	0.99875	0.42125	3.374570723669181	-0.06746799055736606	3.4071592299014677	-0.6511533577354202
155	3	2	0.9915	0.03225	3.374570723669181	-0.06746799055736606	3.6906343324455406	-0.5315877339702286
156	2	1	0.628	0	3.5193852227413007	0.21317865484126625	4.1018832534742415	0.14516530412700435
