gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
167	389.23320435931396	1.8265081115812294	0.8954636515037934	2.039734509060072	0.041376775838094196	0.24616047895225507
168	403.8182366482643	1.765378094227188	1.1530386252586506	1.5310658772000607	0.12575311211729093	0.4130575600103772
169	4427.339865625205	2.2865714896139897	1.0945298265097212	2.089090159292869	0.036699608025827564	0.2303486035663645
170	103.12864841779117	0.2194768821701892	1.442361288483296	0.15216498385156915	0.8790568111489934	0.962528787802502
171	32805.35217945022	0.542644845859451	1.0806333999020779	0.5021544271245207	0.615558897217596	0.821096075986923
172	60.90444017913699	2.921891605312184	1.1118441790883395	2.627968613109077	0.008589644080234127	0.11514220532525779
173	59.63846150201492	0.7829786549025033	1.1277456867776106	0.694286543573281	0.4875025281430695	0.7572000742228224
174	3184.8419181327185	0.7501614365630235	1.2681554846765497	0.591537430250011	0.5541603834262071	0.7996258360157259
175	110.0925793651705	1.5154748323328964	1.0534093719205393	1.4386380762589337	0.15025309240109155	0.4303365267798253
176	250.9259812927446	0.5132916195128077	0.9761900157722785	0.5258111753035448	0.5990194091359506	0.818414913763771
177	653.816133612102	0.19541495645722273	1.197421240865212	0.1631965007702913	0.8703637212548071	0.9616378193639255
178	93.40483955818003	2.4350156389661777	0.975551479205255	2.4960401279386026	0.012558839349056014	0.1462319254779599
179	3.917110421059456	2.9626303337672044	1.72395753027915	1.7185054049953792	0.08570446943274428	0.33266866424552055
180	113.8437296790791	1.0612443797995454	1.407342981737475	0.7540765780416628	0.4508032405660483	0.7388164220388014
181	585.8241680763131	0.7430749999576309	1.1792517450921767	0.6301241469857212	0.5286133622618427	0.7836228234534856
182	90.21174014652551	2.522629958836509	0.9914943951580552	2.5442705184776906	0.010950623993461868	0.13460141991963545
183	112.00670526157349	2.43903616841072	1.1450410293339	2.130086264096205	0.03316449213870718	0.22722536524543152
184	3009.942952569345	1.1081516938214402	1.337935187018111	0.8282551386447986	0.407526023214353	0.7060697871406362
185	675.2422351408129	3.1267988184954905	1.0645173937440857	2.9372923701115075	0.0033109179713581042	0.06511472010337606
186	10853.476143150256	1.9749563199463225	1.0316347255464966	1.9143949607746211	0.055569708960881266	0.26440426037838666
187	237.93398077396114	0.3456648131033086	0.9779989565224178	0.35344088129953466	0.7237579420825602	0.8679211094079482
188	326.58606277716365	-0.027225682448946943	1.334071480219675	-0.020407963780519334	0.9837179309961566	0.9953104938040016
189	144.4859804350553	1.2422981937462898	1.3309530166015688	0.9333899681285154	0.35061865810743786	0.6630288727031677
190	228.55459669965663	2.1259425221893506	1.100036742485742	1.9326104666153057	0.05328420208262768	0.26440426037838666
191	116.16559173470607	2.58103428563119	1.0378759770567607	2.486842688998895	0.012888237499752398	0.1462319254779599
192	550.0105864516679	0.8055319584190406	0.9991241557841956	0.8062380973932036	0.420105575709237	0.7136522871980098
193	19.28495745152813	3.8880094143351904	1.6426326033780656	2.366937930210029	NA	NA
194	142.67337917183437	3.2544422733046483	1.317266022414471	2.4706036730071026	0.013488521504086195	0.14737458680390472
195	1720.8243782080765	1.3109496452461071	1.038277747921829	1.2626194174632426	0.2067259862192533	0.5082013827889977
196	108.80320913682498	2.5219775069546086	1.3152234671573486	1.9175277585378487	0.055170917944150695	0.26440426037838666
197	368.8513609657364	1.145947192853313	0.9217972921903792	1.2431661522136908	0.21380661277670598	0.5169913997469531
198	7664.738058780743	1.0214797052740465	1.3357776923962965	0.7647078635080211	0.44444552265149545	0.7324660848167104
199	96.2774020223818	0.33369341191476776	1.111063114035057	0.3003370444932607	0.7639200792981097	0.8872300133580407
200	428.6268005653308	0.8411900841716826	1.1418769859000488	0.7366731220251723	0.46132115577275523	0.7477458294118835
201	89725.93259129791	0.7249378315308613	1.1831539642309647	0.612716394862491	0.5400638800618027	0.796594223091159
202	2.995851361988193	0.9438043500137054	2.1356344862322376	0.4419315927412273	0.6585387083049277	0.8483358906111513
203	353.97430608358724	0.03675353468356748	0.9803890105019943	0.03748872568935503	0.9700953294256709	0.9950230967759288
204	173.1684344059809	1.8292447022702458	0.9000767187106811	2.032320872481354	0.042121182769437944	0.24616047895225507
205	35.140400821437126	0.8091561804944363	1.1909494517138757	0.6794210949339563	0.4968710875205066	0.7674186953850757
206	1176.9505722420051	1.811285811847298	1.3099400565673505	1.3827241962458234	0.1667494498344046	0.4592143660771892
207	161.28653519537832	0.7839482106405765	1.0046706446555351	0.7803036893840605	0.43521214171759137	0.7269229670335497
208	983.7199861779295	4.141152738541326	1.1144322677415501	3.715930396500066	2.0245731477878219e-4	0.011944981571948149
209	90.8973997927614	1.703697731261703	1.2406353001687678	1.3732462158943433	0.16967581661835127	0.4592143660771892
210	60.38389464235086	-0.015464660309870787	1.1245250826485365	-0.013752170181431314	0.9890277015866337	0.9953104938040016
211	686.8765435724894	-0.5372802670991776	1.0693369337885545	-0.5024424483269712	0.6153563261286336	0.821096075986923
212	132.52799433908817	2.514404742781723	1.4347835969678446	1.7524627045468475	0.07969427746385255	0.3134641580244867
213	27868.311852140527	1.243814759527465	1.246054015045282	0.9982029225934194	0.31818096954802677	0.6257559067777859
214	2258.51558931285	2.0534582927099936	0.8897999142963178	2.3077753320912984	0.02101163562327506	0.1878312881474589
215	531.6635047478703	1.4640018674812203	1.0451693359236853	1.4007317447630483	0.1612943061113207	0.44997103506624764
216	876.2556174977166	-0.555297184772097	1.4202779075709548	-0.39097783737395436	0.6958136178034826	0.8601926949213077
217	186.99876248581467	1.17716001621133	0.9175544152692949	1.2829321036680348	0.199515864278388	0.49459815094222237
218	5.251323247464164	2.0191139213632106	2.0825782645816395	0.9695260704974379	0.332282779100719	0.6448909199652113
219	38.18781283785205	0.6144898481878326	0.9521322328355369	0.6453828859021247	0.51867909121901	0.7767021924345581
220	173.09981299004556	4.327092577484688	1.221914022240792	3.5412414447536187	3.982489652284714e-4	0.017848800436966773
221	32608.074482685028	2.609492370165623	1.2311522757336901	2.119552894958122	0.03404376852744481	0.22722536524543152
222	14.14172048344045	0.13862620040830873	1.4890946789236323	0.09309428229809565	0.9258286597762256	0.9768504253019035
223	137.51552369313097	1.9961164089663805	1.0805591296423218	1.8472995639092136	0.06470373612940997	0.28384129640247097
224	320.21912146983556	2.9111616914030978	0.9097914164299058	3.1998122194059917	0.0013751715158908787	0.03687959974434629
225	956.9843142622059	0.7386271455045066	1.1416747496827109	0.6469681016504767	0.5176525883844146	0.7767021924345581
226	796.1469778856497	-0.3324169602439355	0.8563154025357216	-0.38819453586795505	0.6978720764858759	0.8601926949213077
227	4929.533496359274	-2.2479381922112807	0.9889515235422541	-2.2730519532034825	0.023023049327717184	0.1997588103434285
228	261.61941122639587	-1.7502553200676005	1.142095032198398	-1.53249534471625	0.12540024550045528	0.4130575600103772
229	2.6345575595581954	2.5983335012754876	2.1263738404466404	1.2219551669849893	0.2217245815809398	0.5293256577024078
